HGNC ID,Approved symbol,Approved name,Status,Locus type,Previous symbols,Alias symbols,Chromosome,NCBI Gene ID,Ensembl gene ID,Vega gene ID,Group ID,Group name
HGNC:17482,GPR132,G protein-coupled receptor 132,Approved,gene with protein product,,G2A,14q32.33,29933,ENSG00000183484,OTTHUMG00000140173,262,"G protein-coupled receptors, Class A orphans"
HGNC:19991,GPR135,G protein-coupled receptor 135,Approved,gene with protein product,,"HUMNPIIY20, PAFR",14q23.1,64582,ENSG00000181619,OTTHUMG00000140325,262,"G protein-coupled receptors, Class A orphans"
HGNC:19995,GPR139,G protein-coupled receptor 139,Approved,gene with protein product,,PGR3,16p12.3,124274,ENSG00000180269,OTTHUMG00000177690,262,"G protein-coupled receptors, Class A orphans"
HGNC:19997,GPR141,G protein-coupled receptor 141,Approved,gene with protein product,,PGR13,7p14.1,353345,ENSG00000187037,OTTHUMG00000102105,262,"G protein-coupled receptors, Class A orphans"
HGNC:20088,GPR142,G protein-coupled receptor 142,Approved,gene with protein product,,PGR2,17q25.1,350383,ENSG00000257008,OTTHUMG00000178581,262,"G protein-coupled receptors, Class A orphans"
HGNC:21718,GPR146,G protein-coupled receptor 146,Approved,gene with protein product,,PGR8,7p22.3,115330,ENSG00000164849,OTTHUMG00000023934,262,"G protein-coupled receptors, Class A orphans"
HGNC:23623,GPR148,G protein-coupled receptor 148,Approved,gene with protein product,,PGR6,2q21.1,344561,ENSG00000173302,OTTHUMG00000131655,262,"G protein-coupled receptors, Class A orphans"
HGNC:23627,GPR149,G protein-coupled receptor 149,Approved,gene with protein product,,"PGR10, IEDA, R35",3q25.2,344758,ENSG00000174948,OTTHUMG00000159131,262,"G protein-coupled receptors, Class A orphans"
HGNC:4469,GPR15,G protein-coupled receptor 15,Approved,gene with protein product,,,3q11.2,2838,ENSG00000154165,OTTHUMG00000160017,262,"G protein-coupled receptors, Class A orphans"
HGNC:23628,GPR150,G protein-coupled receptor 150,Approved,gene with protein product,,PGR11,5q15,285601,ENSG00000178015,OTTHUMG00000121170,262,"G protein-coupled receptors, Class A orphans"
HGNC:23624,GPR151,G protein-coupled receptor 151,Approved,gene with protein product,,"PGR7, GALR4",5q32,134391,ENSG00000173250,OTTHUMG00000163444,262,"G protein-coupled receptors, Class A orphans"
HGNC:23622,GPR152,G protein-coupled receptor 152,Approved,gene with protein product,,PGR5,11q13.2,390212,ENSG00000175514,OTTHUMG00000168032,262,"G protein-coupled receptors, Class A orphans"
HGNC:23618,GPR153,G protein-coupled receptor 153,Approved,gene with protein product,,PGR1,1p36.31,387509,ENSG00000158292,OTTHUMG00000001272,262,"G protein-coupled receptors, Class A orphans"
HGNC:23693,GPR160,G protein-coupled receptor 160,Approved,gene with protein product,,"GPCR150, GPCR1",3q26.2,26996,ENSG00000173890,OTTHUMG00000158776,262,"G protein-coupled receptors, Class A orphans"
HGNC:23694,GPR161,G protein-coupled receptor 161,Approved,gene with protein product,,RE2,1q24.2,23432,ENSG00000143147,OTTHUMG00000034651,262,"G protein-coupled receptors, Class A orphans"
HGNC:16693,GPR162,G protein-coupled receptor 162,Approved,gene with protein product,,"A-2, GRCA",12p13,27239,ENSG00000250510,OTTHUMG00000168368,262,"G protein-coupled receptors, Class A orphans"
HGNC:4471,GPR17,G protein-coupled receptor 17,Approved,gene with protein product,,,2q14.3,2840,ENSG00000144230,OTTHUMG00000131533,262,"G protein-coupled receptors, Class A orphans"
HGNC:30057,GPR171,G protein-coupled receptor 171,Approved,gene with protein product,,H963,3q25.1,29909,ENSG00000174946,OTTHUMG00000159861,262,"G protein-coupled receptors, Class A orphans"
HGNC:18186,GPR173,G protein-coupled receptor 173,Approved,gene with protein product,,SREB3,Xp11.22,54328,ENSG00000184194,OTTHUMG00000021596,262,"G protein-coupled receptors, Class A orphans"
HGNC:30245,GPR174,G protein-coupled receptor 174,Approved,gene with protein product,,FKSG79,Xq21.1,84636,ENSG00000147138,OTTHUMG00000021898,262,"G protein-coupled receptors, Class A orphans"
HGNC:32370,GPR176,G protein-coupled receptor 176,Approved,gene with protein product,,Gm1012,15q14-q15.1,11245,ENSG00000166073,OTTHUMG00000129873,262,"G protein-coupled receptors, Class A orphans"
HGNC:4472,GPR18,G protein-coupled receptor 18,Approved,gene with protein product,,,13q32.3,2841,ENSG00000125245,OTTHUMG00000017266,262,"G protein-coupled receptors, Class A orphans"
HGNC:13708,GPR182,G protein-coupled receptor 182,Approved,gene with protein product,ADMR,"hrhAMR, G10D, AM-R",12q13.3,11318,ENSG00000166856,OTTHUMG00000171005,262,"G protein-coupled receptors, Class A orphans"
HGNC:3128,GPR183,G protein-coupled receptor 183,Approved,gene with protein product,EBI2,,13q32.3,1880,ENSG00000169508,OTTHUMG00000017263,262,"G protein-coupled receptors, Class A orphans"
HGNC:4473,GPR19,G protein-coupled receptor 19,Approved,gene with protein product,,,12p13.1,2842,ENSG00000183150,OTTHUMG00000168705,262,"G protein-coupled receptors, Class A orphans"
HGNC:4475,GPR20,G protein-coupled receptor 20,Approved,gene with protein product,,,8q24.3,2843,ENSG00000204882,OTTHUMG00000164484,262,"G protein-coupled receptors, Class A orphans"
HGNC:4476,GPR21,G protein-coupled receptor 21,Approved,gene with protein product,,,9q33.2,2844,ENSG00000188394,OTTHUMG00000020631,262,"G protein-coupled receptors, Class A orphans"
HGNC:4477,GPR22,G protein-coupled receptor 22,Approved,gene with protein product,,,7q22.3,2845,ENSG00000172209,OTTHUMG00000154902,262,"G protein-coupled receptors, Class A orphans"
HGNC:4480,GPR25,G protein-coupled receptor 25,Approved,gene with protein product,,,1q32.1,2848,ENSG00000170128,OTTHUMG00000035788,262,"G protein-coupled receptors, Class A orphans"
HGNC:4481,GPR26,G protein-coupled receptor 26,Approved,gene with protein product,,,10q26.13,2849,ENSG00000154478,OTTHUMG00000019204,262,"G protein-coupled receptors, Class A orphans"
HGNC:4482,GPR27,G protein-coupled receptor 27,Approved,gene with protein product,,SREB1,3p13,2850,ENSG00000170837,OTTHUMG00000158810,262,"G protein-coupled receptors, Class A orphans"
HGNC:4484,GPR3,G protein-coupled receptor 3,Approved,gene with protein product,,ACCA,1p36.11,2827,ENSG00000181773,OTTHUMG00000003397,262,"G protein-coupled receptors, Class A orphans"
HGNC:4486,GPR31,G protein-coupled receptor 31,Approved,gene with protein product,,"HETER1, 12-HETER",6q27,2853,ENSG00000120436,OTTHUMG00000016013,262,"G protein-coupled receptors, Class A orphans"
HGNC:4487,GPR32,G protein-coupled receptor 32,Approved,gene with protein product,,RVDR1,19q13.33,2854,ENSG00000142511,OTTHUMG00000183079,262,"G protein-coupled receptors, Class A orphans"
HGNC:4489,GPR33,G protein-coupled receptor 33,Approved,gene with protein product,,,14q12,2856,ENSG00000214943,OTTHUMG00000154921,262,"G protein-coupled receptors, Class A orphans"
HGNC:4490,GPR34,G protein-coupled receptor 34,Approved,gene with protein product,,,Xp11.4,2857,ENSG00000171659,OTTHUMG00000021375,262,"G protein-coupled receptors, Class A orphans"
HGNC:4492,GPR35,G protein-coupled receptor 35,Approved,gene with protein product,,,2q37.3,2859,ENSG00000178623,OTTHUMG00000133356,262,"G protein-coupled receptors, Class A orphans"
HGNC:4494,GPR37,G protein-coupled receptor 37,Approved,gene with protein product,,"EDNRBL, hET(B)R-LP, PAELR",7q31.33,2861,ENSG00000170775,OTTHUMG00000157197,262,"G protein-coupled receptors, Class A orphans"
HGNC:14923,GPR37L1,G protein-coupled receptor 37 like 1,Approved,gene with protein product,,ETBR-LP-2,1q32.1,9283,ENSG00000170075,OTTHUMG00000035924,262,"G protein-coupled receptors, Class A orphans"
HGNC:4496,GPR39,G protein-coupled receptor 39,Approved,gene with protein product,,,2q21.2,2863,ENSG00000183840,OTTHUMG00000131679,262,"G protein-coupled receptors, Class A orphans"
HGNC:4497,GPR4,G protein-coupled receptor 4,Approved,gene with protein product,,,19q13.32,2828,ENSG00000177464,OTTHUMG00000182126,262,"G protein-coupled receptors, Class A orphans"
HGNC:4500,GPR42,G protein-coupled receptor 42,Approved,gene with protein product,GPR42P,"GPR41L, FFAR3L",19q13.12,2866,ENSG00000126251,OTTHUMG00000157124,262,"G protein-coupled receptors, Class A orphans"
HGNC:4503,GPR45,G protein-coupled receptor 45,Approved,gene with protein product,,"PSP24, PSP24A",2q12.1,11250,ENSG00000135973,OTTHUMG00000130805,262,"G protein-coupled receptors, Class A orphans"
HGNC:4506,GPR50,G protein-coupled receptor 50,Approved,gene with protein product,,"H9, Mel1c",Xq28,9248,ENSG00000102195,OTTHUMG00000024166,262,"G protein-coupled receptors, Class A orphans"
HGNC:4508,GPR52,G protein-coupled receptor 52,Approved,gene with protein product,,,1q25.1,9293,ENSG00000203737,OTTHUMG00000034901,262,"G protein-coupled receptors, Class A orphans"
HGNC:4511,GPR55,G protein-coupled receptor 55,Approved,gene with protein product,,,2q37.1,9290,ENSG00000135898,OTTHUMG00000133224,262,"G protein-coupled receptors, Class A orphans"
HGNC:4515,GPR6,G protein-coupled receptor 6,Approved,gene with protein product,,,6q21,2830,ENSG00000146360,OTTHUMG00000015354,262,"G protein-coupled receptors, Class A orphans"
HGNC:13300,GPR61,G protein-coupled receptor 61,Approved,gene with protein product,,BALGR,1p13.3,83873,ENSG00000156097,OTTHUMG00000011633,262,"G protein-coupled receptors, Class A orphans"
HGNC:13301,GPR62,G protein-coupled receptor 62,Approved,gene with protein product,,,3p21.2,118442,ENSG00000180929,OTTHUMG00000157367,262,"G protein-coupled receptors, Class A orphans"
HGNC:13302,GPR63,G protein-coupled receptor 63,Approved,gene with protein product,,"PSP24(beta), PSP24B",6q16.1,81491,ENSG00000112218,OTTHUMG00000015245,262,"G protein-coupled receptors, Class A orphans"
HGNC:4517,GPR65,G protein-coupled receptor 65,Approved,gene with protein product,,"hTDAG8, TDAG8",14q31.3,8477,ENSG00000140030,OTTHUMG00000028648,262,"G protein-coupled receptors, Class A orphans"
HGNC:4519,GPR68,G protein-coupled receptor 68,Approved,gene with protein product,,OGR1,14q32.11,8111,ENSG00000119714,OTTHUMG00000167590,262,"G protein-coupled receptors, Class A orphans"
HGNC:4526,GPR75,G protein-coupled receptor 75,Approved,gene with protein product,,WI-31133,2p16.2,10936,ENSG00000119737,OTTHUMG00000129280,262,"G protein-coupled receptors, Class A orphans"
HGNC:4528,GPR78,G protein-coupled receptor 78,Approved,gene with protein product,,,4p16.1,27201,ENSG00000155269,OTTHUMG00000128483,262,"G protein-coupled receptors, Class A orphans"
HGNC:4529,GPR79,"G protein-coupled receptor 79, pseudogene",Approved,pseudogene,,GPR79P,3q25.32,27200,ENSG00000232374,OTTHUMG00000158842,262,"G protein-coupled receptors, Class A orphans"
HGNC:4533,GPR82,G protein-coupled receptor 82,Approved,gene with protein product,,,Xp11.4,27197,ENSG00000171657,OTTHUMG00000021373,262,"G protein-coupled receptors, Class A orphans"
HGNC:4523,GPR83,G protein-coupled receptor 83,Approved,gene with protein product,GPR72,,11q21,10888,ENSG00000123901,OTTHUMG00000167779,262,"G protein-coupled receptors, Class A orphans"
HGNC:4535,GPR84,G protein-coupled receptor 84,Approved,gene with protein product,,EX33,12q13.13,53831,ENSG00000139572,OTTHUMG00000169839,262,"G protein-coupled receptors, Class A orphans"
HGNC:4536,GPR85,G protein-coupled receptor 85,Approved,gene with protein product,,SREB2,7q31.1,54329,ENSG00000164604,OTTHUMG00000156933,262,"G protein-coupled receptors, Class A orphans"
HGNC:4538,GPR87,G protein-coupled receptor 87,Approved,gene with protein product,GPR95,,3q25.1,53836,ENSG00000138271,OTTHUMG00000159858,262,"G protein-coupled receptors, Class A orphans"
HGNC:4539,GPR88,G protein-coupled receptor 88,Approved,gene with protein product,,,1p21.2,54112,ENSG00000181656,OTTHUMG00000010981,262,"G protein-coupled receptors, Class A orphans"
HGNC:13299,LGR4,leucine rich repeat containing G protein-coupled receptor 4,Approved,gene with protein product,GPR48,,11p14.1,55366,ENSG00000205213,OTTHUMG00000133508,262,"G protein-coupled receptors, Class A orphans"
HGNC:4504,LGR5,leucine rich repeat containing G protein-coupled receptor 5,Approved,gene with protein product,"GPR67, GPR49","HG38, FEX",12q21.1,8549,ENSG00000139292,OTTHUMG00000169543,262,"G protein-coupled receptors, Class A orphans"
HGNC:19719,LGR6,leucine rich repeat containing G protein-coupled receptor 6,Approved,gene with protein product,,FLJ14471,1q32.1,59352,ENSG00000133067,OTTHUMG00000041383,262,"G protein-coupled receptors, Class A orphans"
HGNC:6899,MAS1,"MAS1 proto-oncogene, G protein-coupled receptor",Approved,gene with protein product,,,6q25.3,4142,ENSG00000130368,OTTHUMG00000015944,262,"G protein-coupled receptors, Class A orphans"
HGNC:13961,MAS1L,"MAS1 proto-oncogene like, G protein-coupled receptor",Approved,gene with protein product,,"MAS-L, MRG, dJ994E9.2",6p22.1,116511,ENSG00000204687,OTTHUMG00000031089,262,"G protein-coupled receptors, Class A orphans"
HGNC:29626,MRGPRD,MAS related GPR family member D,Approved,gene with protein product,,mrgD,11q13.3,116512,ENSG00000172938,OTTHUMG00000167896,262,"G protein-coupled receptors, Class A orphans"
HGNC:30694,MRGPRE,MAS related GPR family member E,Approved,gene with protein product,GPR167,mrgE,11p15.4,116534,ENSG00000184350,OTTHUMG00000011708,262,"G protein-coupled receptors, Class A orphans"
HGNC:24828,MRGPRF,MAS related GPR family member F,Approved,gene with protein product,"GPR168, GPR140","MGC21621, mrgF",11q13.3,116535,ENSG00000172935,OTTHUMG00000167897,262,"G protein-coupled receptors, Class A orphans"
HGNC:24829,MRGPRG,MAS related GPR family member G,Approved,gene with protein product,GPR169,mrgG,11p15.4,386746,ENSG00000182170,OTTHUMG00000011709,262,"G protein-coupled receptors, Class A orphans"
HGNC:17962,MRGPRX1,MAS related GPR family member X1,Approved,gene with protein product,,MRGX1,11p15.1,259249,ENSG00000170255,OTTHUMG00000162655,262,"G protein-coupled receptors, Class A orphans"
HGNC:17983,MRGPRX2,MAS related GPR family member X2,Approved,gene with protein product,,MRGX2,11p15.1,117194,ENSG00000183695,OTTHUMG00000166098,262,"G protein-coupled receptors, Class A orphans"
HGNC:17980,MRGPRX3,MAS related GPR family member X3,Approved,gene with protein product,,MRGX3,11p15.1,117195,ENSG00000179826,OTTHUMG00000166435,262,"G protein-coupled receptors, Class A orphans"
HGNC:17617,MRGPRX4,MAS related GPR family member X4,Approved,gene with protein product,,MRGX4,11p15.1,117196,ENSG00000179817,OTTHUMG00000166442,262,"G protein-coupled receptors, Class A orphans"
HGNC:19906,P2RY10,P2Y receptor family member 10,Approved,gene with protein product,,P2Y10,Xq21.1,27334,ENSG00000078589,OTTHUMG00000021896,262,"G protein-coupled receptors, Class A orphans"
HGNC:15524,P2RY8,P2Y receptor family member 8,Approved,gene with protein product,,P2Y8,Xp22.33 and Yp11.3,286530,ENSG00000182162,OTTHUMG00000021060,262,"G protein-coupled receptors, Class A orphans"
HGNC:20844,GPR156,G protein-coupled receptor 156,Approved,gene with protein product,,"PGR28, GABABL",3q13.33,165829,ENSG00000175697,OTTHUMG00000159406,285,"G protein-coupled receptors, Class C orphans"
HGNC:23689,GPR158,G protein-coupled receptor 158,Approved,gene with protein product,,KIAA1136,10p12.1,57512,ENSG00000151025,OTTHUMG00000017832,285,"G protein-coupled receptors, Class C orphans"
HGNC:31371,GPR179,G protein-coupled receptor 179,Approved,gene with protein product,GPR158L1,CSNB1E,17q12,440435,ENSG00000277399,OTTHUMG00000188545,285,"G protein-coupled receptors, Class C orphans"
HGNC:9836,GPRC5A,G protein-coupled receptor class C group 5 member A,Approved,gene with protein product,RAI3,"RAIG1, TIG1, PEIG-1",12p13.1,9052,ENSG00000013588,OTTHUMG00000168710,285,"G protein-coupled receptors, Class C orphans"
HGNC:13308,GPRC5B,G protein-coupled receptor class C group 5 member B,Approved,gene with protein product,,RAIG-2,16p12.3,51704,ENSG00000167191,OTTHUMG00000131460,285,"G protein-coupled receptors, Class C orphans"
HGNC:13309,GPRC5C,G protein-coupled receptor class C group 5 member C,Approved,gene with protein product,,RAIG-3,17q25.1,55890,ENSG00000170412,OTTHUMG00000067613,285,"G protein-coupled receptors, Class C orphans"
HGNC:13310,GPRC5D,G protein-coupled receptor class C group 5 member D,Approved,gene with protein product,,,12p13.1,55507,ENSG00000111291,OTTHUMG00000168711,285,"G protein-coupled receptors, Class C orphans"
HGNC:4038,FZD1,frizzled class receptor 1,Approved,gene with protein product,,DKFZp564G072,7q21.13,8321,ENSG00000157240,OTTHUMG00000023046,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4039,FZD10,frizzled class receptor 10,Approved,gene with protein product,,CD350,12q24.33,11211,ENSG00000111432,OTTHUMG00000168380,286,"G protein-coupled receptors, Class F frizzled"
HGNC:11119,SMO,"smoothened, frizzled class receptor",Approved,gene with protein product,SMOH,FZD11,7q32.1,6608,ENSG00000128602,OTTHUMG00000158421,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4040,FZD2,frizzled class receptor 2,Approved,gene with protein product,,,17q21.31,2535,ENSG00000180340,OTTHUMG00000181819,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4041,FZD3,frizzled class receptor 3,Approved,gene with protein product,,,8p21.1,7976,ENSG00000104290,OTTHUMG00000102145,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4042,FZD4,frizzled class receptor 4,Approved,gene with protein product,EVR1,CD344,11q14.2,8322,ENSG00000174804,OTTHUMG00000167231,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4043,FZD5,frizzled class receptor 5,Approved,gene with protein product,C2orf31,"HFZ5, DKFZP434E2135",2q33.3,7855,ENSG00000163251,OTTHUMG00000154790,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4044,FZD6,frizzled class receptor 6,Approved,gene with protein product,,Hfz6,8q22.3,8323,ENSG00000164930,OTTHUMG00000164840,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4045,FZD7,frizzled class receptor 7,Approved,gene with protein product,,FzE3,2q33.1,8324,ENSG00000155760,OTTHUMG00000132841,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4046,FZD8,frizzled class receptor 8,Approved,gene with protein product,,,10p11.21,8325,ENSG00000177283,OTTHUMG00000017956,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4047,FZD9,frizzled class receptor 9,Approved,gene with protein product,,"FZD3, CD349",7q11.23,8326,ENSG00000188763,OTTHUMG00000023051,286,"G protein-coupled receptors, Class F frizzled"
HGNC:4132,GALR1,galanin receptor 1,Approved,gene with protein product,"GALNR1, GALNR",,18q23,2587,ENSG00000166573,OTTHUMG00000132875,226,Galanin receptors
HGNC:4133,GALR2,galanin receptor 2,Approved,gene with protein product,,GALNR2,17q25.1,8811,ENSG00000182687,OTTHUMG00000167479,226,Galanin receptors
HGNC:4134,GALR3,galanin receptor 3,Approved,gene with protein product,,,22q13.1,8484,ENSG00000128310,OTTHUMG00000150658,226,Galanin receptors
HGNC:4070,GABBR1,gamma-aminobutyric acid type B receptor subunit 1,Approved,gene with protein product,,"hGB1a, GPRC3A",6p22.1,2550,ENSG00000204681,OTTHUMG00000031095,280,Gamma-aminobutyric acid type B receptor subunits
HGNC:4507,GABBR2,gamma-aminobutyric acid type B receptor subunit 2,Approved,gene with protein product,GPR51,"HG20, GABABR2, GPRC3B",9q22.33,9568,ENSG00000136928,OTTHUMG00000020345,280,Gamma-aminobutyric acid type B receptor subunits
HGNC:4192,GCGR,glucagon receptor,Approved,gene with protein product,,GGR,17q25.3,2642,ENSG00000215644,OTTHUMG00000177914,269,Glucagon receptor family
HGNC:4266,GHRHR,growth hormone releasing hormone receptor,Approved,gene with protein product,,,7p14.3,2692,ENSG00000106128,OTTHUMG00000152801,269,Glucagon receptor family
HGNC:4271,GIPR,gastric inhibitory polypeptide receptor,Approved,gene with protein product,,,19q13.32,2696,ENSG00000010310,OTTHUMG00000182129,269,Glucagon receptor family
HGNC:4324,GLP1R,glucagon like peptide 1 receptor,Approved,gene with protein product,,GLP-1R,6p21.2,2740,ENSG00000112164,OTTHUMG00000014638,269,Glucagon receptor family
HGNC:4325,GLP2R,glucagon like peptide 2 receptor,Approved,gene with protein product,,,17p13.1,9340,ENSG00000065325,OTTHUMG00000130269,269,Glucagon receptor family
HGNC:10608,SCTR,secretin receptor,Approved,gene with protein product,,,2q14.2,6344,ENSG00000080293,OTTHUMG00000131407,269,Glucagon receptor family
HGNC:4593,GRM1,glutamate metabotropic receptor 1,Approved,gene with protein product,,"GPRC1A, mGlu1, MGLUR1, PPP1R85",6q24.3,2911,ENSG00000152822,OTTHUMG00000015752,281,Glutamate metabotropic receptors
HGNC:4594,GRM2,glutamate metabotropic receptor 2,Approved,gene with protein product,,"GPRC1B, mGlu2, MGLUR2",3p21.2,2912,ENSG00000164082,OTTHUMG00000156902,281,Glutamate metabotropic receptors
HGNC:4595,GRM3,glutamate metabotropic receptor 3,Approved,gene with protein product,,"GPRC1C, mGlu3, MGLUR3",7q21.11-q21.12,2913,ENSG00000198822,OTTHUMG00000022884,281,Glutamate metabotropic receptors
HGNC:4596,GRM4,glutamate metabotropic receptor 4,Approved,gene with protein product,,"GPRC1D, mGlu4, MGLUR4",6p21.31,2914,ENSG00000124493,OTTHUMG00000014538,281,Glutamate metabotropic receptors
HGNC:4597,GRM5,glutamate metabotropic receptor 5,Approved,gene with protein product,,"MGLUR5, GPRC1E, mGlu5, PPP1R86",11q14.2-q14.3,2915,ENSG00000168959,OTTHUMG00000134306,281,Glutamate metabotropic receptors
HGNC:4598,GRM6,glutamate metabotropic receptor 6,Approved,gene with protein product,,"GPRC1F, mGlu6, MGLUR6, CSNB1B",5q35.3,2916,ENSG00000113262,OTTHUMG00000130889,281,Glutamate metabotropic receptors
HGNC:4599,GRM7,glutamate metabotropic receptor 7,Approved,gene with protein product,,"GLUR7, GPRC1G, mGlu7, MGLUR7, PPP1R87",3p26.1,2917,ENSG00000196277,OTTHUMG00000125549,281,Glutamate metabotropic receptors
HGNC:4600,GRM8,glutamate metabotropic receptor 8,Approved,gene with protein product,,"GLUR8, GPRC1H, mGlu8, MGLUR8",7q31.33,2918,ENSG00000179603,OTTHUMG00000022888,281,Glutamate metabotropic receptors
HGNC:3969,FSHR,follicle stimulating hormone receptor,Approved,gene with protein product,ODG1,"FSHRO, LGR1",2p16.3,2492,ENSG00000170820,OTTHUMG00000129259,199,Glycoprotein hormone receptors
HGNC:6585,LHCGR,luteinizing hormone/choriogonadotropin receptor,Approved,gene with protein product,HHG,"LHR, LCGR, LGR2, ULG5",2p16.3,3973,ENSG00000138039,OTTHUMG00000129257,199,Glycoprotein hormone receptors
HGNC:12373,TSHR,thyroid stimulating hormone receptor,Approved,gene with protein product,,LGR3,14q24-q31,7253,ENSG00000165409,OTTHUMG00000171429,199,Glycoprotein hormone receptors
HGNC:4421,GNRHR,gonadotropin releasing hormone receptor,Approved,gene with protein product,GRHR,LHRHR,4q13.2,2798,ENSG00000109163,OTTHUMG00000129302,227,Gonadotropin releasing hormone receptors
HGNC:16341,GNRHR2,gonadotropin releasing hormone receptor 2 (pseudogene),Approved,pseudogene,,,1q21.1,114814,ENSG00000211451,OTTHUMG00000013742,227,Gonadotropin releasing hormone receptors
HGNC:5182,HRH1,histamine receptor H1,Approved,gene with protein product,,,3p25.3,3269,ENSG00000196639,OTTHUMG00000129719,187,Histamine receptors
HGNC:5183,HRH2,histamine receptor H2,Approved,gene with protein product,,,5q35.2,3274,ENSG00000113749,OTTHUMG00000130660,187,Histamine receptors
HGNC:5184,HRH3,histamine receptor H3,Approved,gene with protein product,,GPCR97,20q13.33,11255,ENSG00000101180,OTTHUMG00000032899,187,Histamine receptors
HGNC:17383,HRH4,histamine receptor H4,Approved,gene with protein product,,"H4R, HH4R, AXOR35, GPCR105, GPRv53",18q11.2,59340,ENSG00000134489,OTTHUMG00000131945,187,Histamine receptors
HGNC:4532,HCAR1,hydroxycarboxylic acid receptor 1,Approved,gene with protein product,"GPR104, GPR81","HCA1, FKSG80, TA-GPCR, LACR1",12q24.31,27198,ENSG00000196917,,200,Hydroxycarboxylic acid receptors
HGNC:24827,HCAR2,hydroxycarboxylic acid receptor 2,Approved,gene with protein product,GPR109A,"HCA2, HM74A, PUMAG, Puma-g, NIACR1",12q24.31,338442,ENSG00000182782,OTTHUMG00000162722,200,Hydroxycarboxylic acid receptors
HGNC:16824,HCAR3,hydroxycarboxylic acid receptor 3,Approved,gene with protein product,GPR109B,"HCA3, HM74",12q24.31,8843,ENSG00000255398,OTTHUMG00000166034,200,Hydroxycarboxylic acid receptors
HGNC:4848,HCRTR1,hypocretin receptor 1,Approved,gene with protein product,,"OX1R, OXR1, ORXR1",1p35.2,3061,ENSG00000121764,OTTHUMG00000003876,228,Hypocretin receptors
HGNC:4849,HCRTR2,hypocretin receptor 2,Approved,gene with protein product,,"OX2R, OXR2, ORXR2",6p12.1,3062,ENSG00000137252,OTTHUMG00000016150,228,Hypocretin receptors
HGNC:17451,CYSLTR1,cysteinyl leukotriene receptor 1,Approved,gene with protein product,,"CysLT1, CysLT(1), CYSLT1R",Xq21.1,10800,ENSG00000173198,OTTHUMG00000021889,204,Leukotriene receptors
HGNC:18274,CYSLTR2,cysteinyl leukotriene receptor 2,Approved,gene with protein product,,"CysLT(2), CYSLT2R",13q14.2,57105,ENSG00000152207,OTTHUMG00000016906,204,Leukotriene receptors
HGNC:3827,FPR2,formyl peptide receptor 2,Approved,gene with protein product,FPRL1,"LXA4R, HM63, FPRH2, FMLPX, FPR2A, FMLP-R-II, ALXR, ALX",19q13.41,2358,ENSG00000171049,OTTHUMG00000183501,204,Leukotriene receptors
HGNC:6713,LTB4R,leukotriene B4 receptor,Approved,gene with protein product,"P2RY7, GPR16, CMKRL1","BLTR, P2Y7, LTB4R1",14q12,1241,ENSG00000213903,OTTHUMG00000029346,204,Leukotriene receptors
HGNC:19260,LTB4R2,leukotriene B4 receptor 2,Approved,gene with protein product,,"BLTR2, BLT2, JULF2, NOP9",14q12,56413,ENSG00000213906,OTTHUMG00000186500,204,Leukotriene receptors
HGNC:24884,OXER1,oxoeicosanoid receptor 1,Approved,gene with protein product,,"GPCR, TG1019, GPR170",2p21,165140,ENSG00000162881,OTTHUMG00000128643,204,Leukotriene receptors
HGNC:3166,LPAR1,lysophosphatidic acid receptor 1,Approved,gene with protein product,EDG2,"edg-2, rec.1.3, vzg-1, Gpcr26, Mrec1.3, LPA1",9q31.3,1902,ENSG00000198121,OTTHUMG00000020486,205,Lysophosphatidic acid receptors
HGNC:3168,LPAR2,lysophosphatidic acid receptor 2,Approved,gene with protein product,EDG4,"EDG-4, LPA2",19p13.11,9170,ENSG00000064547,OTTHUMG00000182328,205,Lysophosphatidic acid receptors
HGNC:14298,LPAR3,lysophosphatidic acid receptor 3,Approved,gene with protein product,EDG7,"LP-A3, Edg-7, RP4-678I3, HOFNH30, LPA3",1p22.3,23566,ENSG00000171517,OTTHUMG00000009925,205,Lysophosphatidic acid receptors
HGNC:4478,LPAR4,lysophosphatidic acid receptor 4,Approved,gene with protein product,GPR23,"P2Y9, P2Y5-LIKE, P2RY9, LPA4",Xq21.1,2846,ENSG00000147145,OTTHUMG00000021895,205,Lysophosphatidic acid receptors
HGNC:13307,LPAR5,lysophosphatidic acid receptor 5,Approved,gene with protein product,"GPR93, GPR92","KPG_010, LPA5",12p13.31,57121,ENSG00000184574,OTTHUMG00000168713,205,Lysophosphatidic acid receptors
HGNC:15520,LPAR6,lysophosphatidic acid receptor 6,Approved,gene with protein product,P2RY5,P2Y5,13q14.2,10161,ENSG00000139679,OTTHUMG00000016895,205,Lysophosphatidic acid receptors
HGNC:4479,MCHR1,melanin concentrating hormone receptor 1,Approved,gene with protein product,GPR24,"SLC1, MCH1R",22q13.2,2847,ENSG00000128285,OTTHUMG00000150256,235,Melanin concentrating hormone receptors
